time 	 XG 	 YG 	 ZG 	 Phi 	 Theta 	 Psi
20.3341 	 17.3824 	 14.1383 	 2.82793 	 7.90749 	 1.77753 	 -43.8422
20.3392 	 17.3818 	 14.1382 	 2.82945 	 7.65679 	 1.8154 	 -43.8667
20.3444 	 17.3813 	 14.1382 	 2.83098 	 7.40602 	 1.85274 	 -43.8915
20.3494 	 17.3808 	 14.1381 	 2.83251 	 7.15518 	 1.88953 	 -43.9165
20.3545 	 17.3803 	 14.1381 	 2.83405 	 6.90427 	 1.9258 	 -43.9418
20.3596 	 17.3798 	 14.1381 	 2.8356 	 6.6533 	 1.96153 	 -43.9672
20.3646 	 17.3793 	 14.138 	 2.83715 	 6.40226 	 1.99674 	 -43.9929
20.3697 	 17.3789 	 14.138 	 2.83871 	 6.15117 	 2.03143 	 -44.0187
20.3747 	 17.3785 	 14.138 	 2.84028 	 5.90001 	 2.06558 	 -44.0448
20.3797 	 17.3781 	 14.138 	 2.84185 	 5.6488 	 2.09922 	 -44.0711
20.3846 	 17.3777 	 14.138 	 2.84343 	 5.39752 	 2.13235 	 -44.0975
20.3896 	 17.3773 	 14.138 	 2.84502 	 5.14618 	 2.16496 	 -44.1242
20.3946 	 17.377 	 14.138 	 2.84661 	 4.89478 	 2.19705 	 -44.151
20.3995 	 17.3767 	 14.138 	 2.8482 	 4.64332 	 2.22863 	 -44.1781
20.4045 	 17.3764 	 14.138 	 2.84981 	 4.39182 	 2.25973 	 -44.2053
20.4094 	 17.3761 	 14.138 	 2.85142 	 4.14027 	 2.29034 	 -44.2328
20.4143 	 17.3758 	 14.138 	 2.85304 	 3.88866 	 2.32047 	 -44.2604
20.4192 	 17.3756 	 14.1381 	 2.85466 	 3.637 	 2.35012 	 -44.2882
20.4241 	 17.3754 	 14.1381 	 2.85629 	 3.38528 	 2.37926 	 -44.3162
20.429 	 17.3752 	 14.1381 	 2.85792 	 3.13351 	 2.40788 	 -44.3444
20.4339 	 17.375 	 14.1382 	 2.85956 	 2.88169 	 2.43601 	 -44.3728
20.4387 	 17.3748 	 14.1383 	 2.86121 	 2.62983 	 2.46366 	 -44.4014
20.4436 	 17.3747 	 14.1383 	 2.86286 	 2.37792 	 2.49084 	 -44.4301
20.4485 	 17.3746 	 14.1384 	 2.86452 	 2.12596 	 2.51759 	 -44.459
20.4533 	 17.3745 	 14.1385 	 2.86619 	 1.87396 	 2.54387 	 -44.4881
20.4582 	 17.3744 	 14.1385 	 2.86786 	 1.62192 	 2.56969 	 -44.5173
20.463 	 17.3743 	 14.1386 	 2.86954 	 1.36984 	 2.59503 	 -44.5467
20.4678 	 17.3743 	 14.1387 	 2.87122 	 1.11771 	 2.6199 	 -44.5764
20.4727 	 17.3743 	 14.1388 	 2.87291 	 0.865542 	 2.6443 	 -44.6062
20.4775 	 17.3743 	 14.1389 	 2.87461 	 0.613326 	 2.66825 	 -44.6363
20.4823 	 17.3743 	 14.139 	 2.8763 	 0.36107 	 2.69174 	 -44.6665
20.4872 	 17.3744 	 14.1391 	 2.87801 	 0.108776 	 2.71477 	 -44.697
20.492 	 17.3744 	 14.1392 	 2.87972 	 -0.143556 	 2.73731 	 -44.7276
20.4968 	 17.3745 	 14.1394 	 2.88144 	 -0.395926 	 2.75937 	 -44.7584
20.5017 	 17.3746 	 14.1395 	 2.88317 	 -0.648332 	 2.78095 	 -44.7894
20.5065 	 17.3748 	 14.1396 	 2.8849 	 -0.900776 	 2.8021 	 -44.8207
20.5113 	 17.3749 	 14.1398 	 2.88663 	 -1.15326 	 2.82281 	 -44.8521
20.5161 	 17.3751 	 14.1399 	 2.88837 	 -1.40578 	 2.84306 	 -44.8837
20.521 	 17.3753 	 14.1401 	 2.89012 	 -1.65833 	 2.86281 	 -44.9155
20.5258 	 17.3755 	 14.1403 	 2.89187 	 -1.91092 	 2.88205 	 -44.9474
20.5306 	 17.3757 	 14.1404 	 2.89364 	 -2.16354 	 2.90081 	 -44.9795
20.5355 	 17.376 	 14.1406 	 2.89541 	 -2.41618 	 2.91914 	 -45.0118
20.5403 	 17.3763 	 14.1408 	 2.89718 	 -2.66884 	 2.93706 	 -45.0442
20.5452 	 17.3766 	 14.141 	 2.89896 	 -2.92154 	 2.95456 	 -45.0768
20.55 	 17.3769 	 14.1412 	 2.90075 	 -3.17426 	 2.9716 	 -45.1095
20.5549 	 17.3773 	 14.1414 	 2.90255 	 -3.427 	 2.98815 	 -45.1425
20.5597 	 17.3776 	 14.1416 	 2.90435 	 -3.67977 	 3.00423 	 -45.1757
20.5646 	 17.378 	 14.1418 	 2.90616 	 -3.93257 	 3.01982 	 -45.209
20.5695 	 17.3784 	 14.142 	 2.90797 	 -4.1854 	 3.03495 	 -45.2425
20.5744 	 17.3789 	 14.1422 	 2.90979 	 -4.43825 	 3.04961 	 -45.2762
20.5793 	 17.3794 	 14.1425 	 2.91162 	 -4.69113 	 3.0638 	 -45.3101
20.5842 	 17.3798 	 14.1427 	 2.91345 	 -4.94403 	 3.07751 	 -45.3441
20.5891 	 17.3804 	 14.143 	 2.91529 	 -5.19695 	 3.09076 	 -45.3784
20.594 	 17.3809 	 14.1432 	 2.91714 	 -5.44988 	 3.10356 	 -45.4129
20.5989 	 17.3815 	 14.1435 	 2.91899 	 -5.70284 	 3.1159 	 -45.4476
20.6039 	 17.382 	 14.1438 	 2.92085 	 -5.95581 	 3.12775 	 -45.4825
20.6088 	 17.3827 	 14.144 	 2.92272 	 -6.20881 	 3.13912 	 -45.5176
20.6138 	 17.3833 	 14.1443 	 2.92459 	 -6.46182 	 3.15001 	 -45.5529
20.6187 	 17.3839 	 14.1446 	 2.92647 	 -6.71485 	 3.16041 	 -45.5884
20.6237 	 17.3846 	 14.1449 	 2.92836 	 -6.96789 	 3.1703 	 -45.6241
20.6287 	 17.3853 	 14.1452 	 2.93026 	 -7.22095 	 3.17966 	 -45.66
20.6337 	 17.3861 	 14.1455 	 2.93216 	 -7.47402 	 3.18852 	 -45.6962
20.6388 	 17.3868 	 14.1458 	 2.93408 	 -7.7271 	 3.1969 	 -45.7325
20.6438 	 17.3876 	 14.1461 	 2.936 	 -7.98019 	 3.20479 	 -45.769
20.6489 	 17.3884 	 14.1464 	 2.93793 	 -8.23328 	 3.21219 	 -45.8058
20.6539 	 17.3892 	 14.1468 	 2.93987 	 -8.48637 	 3.21908 	 -45.8428
20.659 	 17.3901 	 14.1471 	 2.94182 	 -8.73948 	 3.22549 	 -45.88
20.6641 	 17.391 	 14.1475 	 2.94378 	 -8.99258 	 3.23139 	 -45.9174
20.6693 	 17.3919 	 14.1478 	 2.94575 	 -9.24569 	 3.23677 	 -45.9551
20.6744 	 17.3929 	 14.1482 	 2.94773 	 -9.49881 	 3.24164 	 -45.9929
20.6796 	 17.3938 	 14.1485 	 2.94971 	 -9.75193 	 3.24596 	 -46.031
20.6848 	 17.3949 	 14.1489 	 2.9517 	 -10.0051 	 3.24973 	 -46.0694
20.69 	 17.3959 	 14.1493 	 2.95371 	 -10.2582 	 3.25298 	 -46.108
20.6952 	 17.397 	 14.1497 	 2.95572 	 -10.5113 	 3.2557 	 -46.1468
20.7005 	 17.3981 	 14.1501 	 2.95774 	 -10.7644 	 3.2579 	 -46.1859
20.7058 	 17.3992 	 14.1505 	 2.95978 	 -11.0175 	 3.25958 	 -46.2253
20.7111 	 17.4004 	 14.1509 	 2.96183 	 -11.2706 	 3.26073 	 -46.2648
20.7164 	 17.4016 	 14.1513 	 2.96388 	 -11.5237 	 3.26132 	 -46.3046
20.7217 	 17.4028 	 14.1517 	 2.96595 	 -11.7768 	 3.26132 	 -46.3446
20.7271 	 17.4041 	 14.1522 	 2.96803 	 -12.0299 	 3.26073 	 -46.3848
20.7325 	 17.4054 	 14.1526 	 2.97012 	 -12.2829 	 3.25955 	 -46.4253
20.738 	 17.4067 	 14.153 	 2.97222 	 -12.536 	 3.25777 	 -46.4661
20.7434 	 17.4081 	 14.1535 	 2.97434 	 -12.789 	 3.25541 	 -46.5071
20.7489 	 17.4095 	 14.154 	 2.97648 	 -13.042 	 3.25244 	 -46.5484
20.7545 	 17.4109 	 14.1545 	 2.97862 	 -13.295 	 3.24885 	 -46.5899
20.7601 	 17.4124 	 14.1549 	 2.98079 	 -13.548 	 3.24465 	 -46.6317
20.7657 	 17.414 	 14.1554 	 2.98296 	 -13.8009 	 3.23983 	 -46.6737
20.7713 	 17.4155 	 14.1559 	 2.98515 	 -14.0538 	 3.23437 	 -46.716
20.777 	 17.4171 	 14.1565 	 2.98736 	 -14.3067 	 3.22826 	 -46.7586
20.7827 	 17.4188 	 14.157 	 2.98959 	 -14.5596 	 3.22148 	 -46.8015
20.7885 	 17.4205 	 14.1575 	 2.99182 	 -14.8124 	 3.21398 	 -46.8448
20.7943 	 17.4223 	 14.1581 	 2.99408 	 -15.0652 	 3.20575 	 -46.8883
20.8002 	 17.424 	 14.1586 	 2.99635 	 -15.318 	 3.19685 	 -46.9322
20.8061 	 17.4259 	 14.1592 	 2.99865 	 -15.5707 	 3.18729 	 -46.9764
20.812 	 17.4278 	 14.1598 	 3.00096 	 -15.8234 	 3.17708 	 -47.021
20.8181 	 17.4297 	 14.1603 	 3.0033 	 -16.076 	 3.16615 	 -47.066
20.8241 	 17.4317 	 14.1609 	 3.00565 	 -16.3286 	 3.15444 	 -47.1113
20.8303 	 17.4338 	 14.1616 	 3.00803 	 -16.5811 	 3.14191 	 -47.157
20.8364 	 17.4359 	 14.1622 	 3.01043 	 -16.8336 	 3.12856 	 -47.2031
20.8427 	 17.4381 	 14.1628 	 3.01285 	 -17.0861 	 3.11439 	 -47.2496
20.849 	 17.4403 	 14.1635 	 3.01529 	 -17.3384 	 3.09939 	 -47.2966
20.8554 	 17.4426 	 14.1641 	 3.01776 	 -17.5908 	 3.08352 	 -47.3441
20.8619 	 17.445 	 14.1648 	 3.02025 	 -17.843 	 3.06673 	 -47.3921
20.8684 	 17.4474 	 14.1655 	 3.02277 	 -18.0953 	 3.04895 	 -47.4407
20.875 	 17.45 	 14.1663 	 3.02532 	 -18.3474 	 3.03009 	 -47.4898
20.8817 	 17.4526 	 14.167 	 3.02789 	 -18.5995 	 3.01018 	 -47.5395
20.8885 	 17.4552 	 14.1678 	 3.03049 	 -18.8516 	 2.98921 	 -47.5898
20.8953 	 17.458 	 14.1685 	 3.03312 	 -19.1035 	 2.96717 	 -47.6408
20.9023 	 17.4608 	 14.1693 	 3.03579 	 -19.3553 	 2.94401 	 -47.6925
20.9094 	 17.4638 	 14.1701 	 3.03851 	 -19.6071 	 2.91965 	 -47.7449
20.9166 	 17.4668 	 14.171 	 3.04126 	 -19.8587 	 2.89405 	 -47.798
20.9239 	 17.4699 	 14.1718 	 3.04406 	 -20.1103 	 2.86714 	 -47.8519
20.9313 	 17.4731 	 14.1727 	 3.04689 	 -20.3617 	 2.83883 	 -47.9067
20.9389 	 17.4765 	 14.1736 	 3.04976 	 -20.6131 	 2.80909 	 -47.9625
20.9466 	 17.4799 	 14.1745 	 3.05268 	 -20.8643 	 2.77782 	 -48.0192
20.9545 	 17.4835 	 14.1755 	 3.05565 	 -21.1154 	 2.74489 	 -48.077
20.9625 	 17.4873 	 14.1764 	 3.05867 	 -21.3664 	 2.7102 	 -48.136
20.9707 	 17.4911 	 14.1775 	 3.06174 	 -21.6173 	 2.67364 	 -48.1963
20.9791 	 17.4952 	 14.1785 	 3.06486 	 -21.868 	 2.63508 	 -48.2579
20.9876 	 17.4994 	 14.1796 	 3.06804 	 -22.1187 	 2.59437 	 -48.321
20.9964 	 17.5037 	 14.1807 	 3.07129 	 -22.3691 	 2.55133 	 -48.3856
21.0055 	 17.5083 	 14.1819 	 3.07461 	 -22.6194 	 2.50571 	 -48.452
21.0148 	 17.5131 	 14.1832 	 3.07802 	 -22.8694 	 2.45729 	 -48.5202
21.0244 	 17.5182 	 14.1845 	 3.08151 	 -23.1193 	 2.40584 	 -48.5905
21.0343 	 17.5235 	 14.1858 	 3.08509 	 -23.3689 	 2.3511 	 -48.6632
21.0446 	 17.5292 	 14.1873 	 3.08879 	 -23.6183 	 2.29266 	 -48.7384
21.0553 	 17.5352 	 14.1888 	 3.09261 	 -23.8674 	 2.22998 	 -48.8168
21.0665 	 17.5412 	 14.1903 	 3.09639 	 -24.1048 	 2.16547 	 -48.8948
21.0777 	 17.5474 	 14.1919 	 3.10013 	 -24.3299 	 2.09932 	 -48.9724
21.0888 	 17.5537 	 14.1935 	 3.10382 	 -24.5429 	 2.03159 	 -49.0496
21.1 	 17.5601 	 14.1951 	 3.10745 	 -24.7438 	 1.96234 	 -49.1264
21.1111 	 17.5666 	 14.1967 	 3.11103 	 -24.9324 	 1.8917 	 -49.2028
21.1222 	 17.5731 	 14.1983 	 3.11453 	 -25.1086 	 1.81958 	 -49.2787
21.1333 	 17.5798 	 14.2 	 3.11798 	 -25.2727 	 1.74595 	 -49.3543
21.1444 	 17.5865 	 14.2017 	 3.12137 	 -25.4244 	 1.67098 	 -49.4293
21.1555 	 17.5933 	 14.2034 	 3.12472 	 -25.5639 	 1.59468 	 -49.5041
21.1666 	 17.6002 	 14.2051 	 3.12802 	 -25.6914 	 1.51712 	 -49.5787
21.1777 	 17.6072 	 14.2068 	 3.13126 	 -25.8065 	 1.43859 	 -49.6528
21.1887 	 17.6143 	 14.2085 	 3.13446 	 -25.9095 	 1.35862 	 -49.7267
21.1999 	 17.6215 	 14.2103 	 3.13758 	 -26.0004 	 1.27713 	 -49.8004
21.211 	 17.6287 	 14.2121 	 3.14065 	 -26.079 	 1.19425 	 -49.8739
21.2221 	 17.6361 	 14.2139 	 3.14365 	 -26.1453 	 1.11013 	 -49.9472
21.2333 	 17.6436 	 14.2158 	 3.14662 	 -26.199 	 1.02485 	 -50.0203
21.2445 	 17.6512 	 14.2176 	 3.14954 	 -26.2398 	 0.938467 	 -50.0933
21.2557 	 17.6588 	 14.2195 	 3.15242 	 -26.2675 	 0.851084 	 -50.166
21.267 	 17.6666 	 14.2214 	 3.15525 	 -26.2819 	 0.762331 	 -50.2386
21.2783 	 17.6745 	 14.2233 	 3.15802 	 -26.2831 	 0.672131 	 -50.3111
21.2897 	 17.6825 	 14.2252 	 3.16071 	 -26.271 	 0.580593 	 -50.3834
21.3011 	 17.6905 	 14.2272 	 3.16334 	 -26.2452 	 0.487875 	 -50.4557
21.3126 	 17.6987 	 14.2292 	 3.16593 	 -26.2054 	 0.394077 	 -50.5279
21.3241 	 17.707 	 14.2312 	 3.16846 	 -26.1513 	 0.299297 	 -50.5999
21.3357 	 17.7154 	 14.2332 	 3.17093 	 -26.0829 	 0.203932 	 -50.6715
21.3473 	 17.7238 	 14.2352 	 3.17332 	 -26.0004 	 0.107901 	 -50.7426
21.3589 	 17.7324 	 14.2373 	 3.17562 	 -25.9037 	 0.0110933 	 -50.8135
21.3706 	 17.741 	 14.2394 	 3.17783 	 -25.7926 	 -0.0866035 	 -50.8842
21.3823 	 17.7497 	 14.2415 	 3.17997 	 -25.6671 	 -0.184991 	 -50.9546
21.3941 	 17.7585 	 14.2436 	 3.18202 	 -25.5271 	 -0.283675 	 -51.0244
21.4059 	 17.7673 	 14.2458 	 3.184 	 -25.3727 	 -0.382536 	 -51.0936
21.4176 	 17.7761 	 14.2479 	 3.18588 	 -25.2041 	 -0.481426 	 -51.1622
21.4294 	 17.7851 	 14.2501 	 3.18767 	 -25.0213 	 -0.580406 	 -51.2302
21.4412 	 17.794 	 14.2523 	 3.18935 	 -24.8246 	 -0.679542 	 -51.2977
21.453 	 17.803 	 14.2545 	 3.19094 	 -24.6139 	 -0.778771 	 -51.3647
21.4648 	 17.8121 	 14.2567 	 3.19244 	 -24.3891 	 -0.878026 	 -51.4312
21.4767 	 17.8212 	 14.2589 	 3.19385 	 -24.1503 	 -0.977203 	 -51.4971
21.4885 	 17.8304 	 14.2611 	 3.19518 	 -23.8974 	 -1.07623 	 -51.5624
21.5004 	 17.8392 	 14.2633 	 3.19635 	 -23.6423 	 -1.17073 	 -51.6243
21.5118 	 17.8476 	 14.2654 	 3.19738 	 -23.3875 	 -1.26057 	 -51.6826
21.5226 	 17.8556 	 14.2674 	 3.19827 	 -23.1331 	 -1.34637 	 -51.7379
21.533 	 17.8634 	 14.2693 	 3.19905 	 -22.879 	 -1.42852 	 -51.7905
21.5429 	 17.8709 	 14.2712 	 3.19974 	 -22.6251 	 -1.50736 	 -51.8406
21.5525 	 17.8781 	 14.273 	 3.20035 	 -22.3715 	 -1.58316 	 -51.8886
21.5618 	 17.8851 	 14.2747 	 3.20088 	 -22.118 	 -1.65623 	 -51.9347
21.5708 	 17.892 	 14.2764 	 3.20133 	 -21.8648 	 -1.72688 	 -51.9792
21.5796 	 17.8986 	 14.2781 	 3.2017 	 -21.6118 	 -1.79531 	 -52.0221
21.5881 	 17.9051 	 14.2798 	 3.20202 	 -21.359 	 -1.86165 	 -52.0636
21.5965 	 17.9115 	 14.2814 	 3.20228 	 -21.1063 	 -1.92599 	 -52.1037
21.6046 	 17.9177 	 14.2829 	 3.20248 	 -20.8538 	 -1.98841 	 -52.1426
21.6125 	 17.9238 	 14.2845 	 3.20263 	 -20.6015 	 -2.049 	 -52.1804
21.6203 	 17.9297 	 14.286 	 3.20273 	 -20.3493 	 -2.10798 	 -52.217
21.6279 	 17.9355 	 14.2875 	 3.20277 	 -20.0973 	 -2.16546 	 -52.2527
21.6354 	 17.9413 	 14.289 	 3.20277 	 -19.8454 	 -2.22154 	 -52.2875
21.6428 	 17.9469 	 14.2904 	 3.20273 	 -19.5937 	 -2.27625 	 -52.3213
21.65 	 17.9524 	 14.2918 	 3.20266 	 -19.3421 	 -2.32964 	 -52.3544
21.6571 	 17.9578 	 14.2932 	 3.20254 	 -19.0906 	 -2.38176 	 -52.3866
21.6641 	 17.9632 	 14.2946 	 3.2024 	 -18.8392 	 -2.43267 	 -52.4181
21.6709 	 17.9684 	 14.296 	 3.20222 	 -18.5879 	 -2.4825 	 -52.4488
21.6777 	 17.9736 	 14.2973 	 3.202 	 -18.3368 	 -2.53132 	 -52.4788
21.6844 	 17.9787 	 14.2987 	 3.20175 	 -18.0858 	 -2.57916 	 -52.5082
21.691 	 17.9837 	 14.3 	 3.20147 	 -17.8349 	 -2.62605 	 -52.5369
21.6975 	 17.9887 	 14.3013 	 3.20116 	 -17.584 	 -2.67201 	 -52.565
21.704 	 17.9935 	 14.3025 	 3.20083 	 -17.3333 	 -2.71706 	 -52.5925
21.7103 	 17.9983 	 14.3038 	 3.20046 	 -17.0827 	 -2.76121 	 -52.6194
21.7166 	 18.0031 	 14.3051 	 3.20006 	 -16.8322 	 -2.80457 	 -52.6458
21.7228 	 18.0078 	 14.3063 	 3.19963 	 -16.5818 	 -2.84714 	 -52.6717
21.729 	 18.0124 	 14.3075 	 3.19917 	 -16.3315 	 -2.88895 	 -52.697
21.7351 	 18.017 	 14.3087 	 3.19869 	 -16.0813 	 -2.93 	 -52.7219
21.7411 	 18.0215 	 14.3099 	 3.19819 	 -15.8312 	 -2.97034 	 -52.7462
21.7471 	 18.0259 	 14.3111 	 3.19766 	 -15.5812 	 -3.00997 	 -52.7701
21.753 	 18.0303 	 14.3123 	 3.19709 	 -15.3313 	 -3.04895 	 -52.7935
21.7588 	 18.0347 	 14.3135 	 3.1965 	 -15.0815 	 -3.08732 	 -52.8165
21.7647 	 18.039 	 14.3146 	 3.19589 	 -14.8318 	 -3.12511 	 -52.8392
21.7704 	 18.0432 	 14.3157 	 3.19525 	 -14.5821 	 -3.16229 	 -52.8614
21.7761 	 18.0474 	 14.3169 	 3.1946 	 -14.3326 	 -3.19889 	 -52.8832
21.7818 	 18.0515 	 14.318 	 3.19392 	 -14.0831 	 -3.23489 	 -52.9046
21.7875 	 18.0556 	 14.3191 	 3.19322 	 -13.8337 	 -3.27035 	 -52.9257
21.793 	 18.0597 	 14.3202 	 3.1925 	 -13.5844 	 -3.30527 	 -52.9463
21.7986 	 18.0637 	 14.3213 	 3.19175 	 -13.3352 	 -3.33963 	 -52.9666
21.8041 	 18.0677 	 14.3223 	 3.19098 	 -13.0861 	 -3.37344 	 -52.9866
21.8096 	 18.0716 	 14.3234 	 3.19019 	 -12.8371 	 -3.4067 	 -53.0062
21.815 	 18.0755 	 14.3245 	 3.18938 	 -12.5881 	 -3.43942 	 -53.0254
21.8204 	 18.0793 	 14.3255 	 3.18856 	 -12.3392 	 -3.47162 	 -53.0444
21.8258 	 18.0831 	 14.3266 	 3.18772 	 -12.0904 	 -3.50333 	 -53.0631
21.8311 	 18.0869 	 14.3276 	 3.18685 	 -11.8416 	 -3.53456 	 -53.0814
21.8364 	 18.0906 	 14.3286 	 3.18597 	 -11.5929 	 -3.56534 	 -53.0995
21.8417 	 18.0943 	 14.3296 	 3.18507 	 -11.3443 	 -3.59568 	 -53.1172
21.8469 	 18.0979 	 14.3306 	 3.18416 	 -11.0958 	 -3.6256 	 -53.1346
21.8521 	 18.1016 	 14.3316 	 3.18322 	 -10.8474 	 -3.65511 	 -53.1518
21.8573 	 18.1051 	 14.3326 	 3.18227 	 -10.599 	 -3.68421 	 -53.1686
21.8625 	 18.1087 	 14.3336 	 3.1813 	 -10.3507 	 -3.71288 	 -53.1852
21.8676 	 18.1122 	 14.3346 	 3.1803 	 -10.1024 	 -3.74113 	 -53.2015
21.8727 	 18.1157 	 14.3355 	 3.17929 	 -9.85429 	 -3.76897 	 -53.2175
21.8778 	 18.1191 	 14.3365 	 3.17827 	 -9.60619 	 -3.79638 	 -53.2332
21.8828 	 18.1225 	 14.3374 	 3.17723 	 -9.35816 	 -3.82339 	 -53.2487
21.8878 	 18.1259 	 14.3384 	 3.17618 	 -9.11019 	 -3.85 	 -53.264
21.8929 	 18.1292 	 14.3393 	 3.17511 	 -8.86229 	 -3.87621 	 -53.279
21.8978 	 18.1325 	 14.3403 	 3.17402 	 -8.61447 	 -3.90204 	 -53.2937
21.9028 	 18.1358 	 14.3412 	 3.17292 	 -8.36671 	 -3.92748 	 -53.3082
21.9078 	 18.1391 	 14.3421 	 3.1718 	 -8.11901 	 -3.95257 	 -53.3224
21.9127 	 18.1423 	 14.343 	 3.17067 	 -7.87138 	 -3.9773 	 -53.3364
21.9176 	 18.1455 	 14.344 	 3.16952 	 -7.62381 	 -4.0017 	 -53.3502
21.9225 	 18.1487 	 14.3449 	 3.16836 	 -7.3763 	 -4.02577 	 -53.3637
21.9274 	 18.1518 	 14.3458 	 3.16718 	 -7.12887 	 -4.0495 	 -53.377
21.9322 	 18.1549 	 14.3467 	 3.16598 	 -6.88149 	 -4.07288 	 -53.3901
21.937 	 18.158 	 14.3476 	 3.16478 	 -6.63418 	 -4.09594 	 -53.403
21.9419 	 18.161 	 14.3484 	 3.16356 	 -6.38692 	 -4.11867 	 -53.4157
21.9467 	 18.1641 	 14.3493 	 3.16232 	 -6.13972 	 -4.14108 	 -53.4282
21.9515 	 18.1671 	 14.3502 	 3.16107 	 -5.89259 	 -4.16318 	 -53.4404
21.9562 	 18.17 	 14.3511 	 3.1598 	 -5.64553 	 -4.18497 	 -53.4525
21.961 	 18.173 	 14.3519 	 3.15851 	 -5.39854 	 -4.2065 	 -53.4644
21.9657 	 18.1759 	 14.3528 	 3.15721 	 -5.1516 	 -4.22774 	 -53.4761
21.9705 	 18.1788 	 14.3537 	 3.15591 	 -4.90471 	 -4.24871 	 -53.4876
21.9752 	 18.1817 	 14.3545 	 3.15459 	 -4.65788 	 -4.26938 	 -53.4989
21.9799 	 18.1845 	 14.3554 	 3.15325 	 -4.4111 	 -4.28979 	 -53.51
21.9846 	 18.1873 	 14.3562 	 3.15191 	 -4.16438 	 -4.30996 	 -53.5209
21.9893 	 18.1901 	 14.3571 	 3.15054 	 -3.91773 	 -4.32989 	 -53.5316
21.994 	 18.1929 	 14.3579 	 3.14916 	 -3.67114 	 -4.34957 	 -53.5421
21.9987 	 18.1956 	 14.3587 	 3.14777 	 -3.42461 	 -4.36899 	 -53.5525
22.0033 	 18.1984 	 14.3596 	 3.14636 	 -3.17813 	 -4.38814 	 -53.5626
22.008 	 18.2011 	 14.3604 	 3.14495 	 -2.9317 	 -4.40701 	 -53.5727
22.0127 	 18.2037 	 14.3612 	 3.14352 	 -2.68533 	 -4.42562 	 -53.5825
22.0173 	 18.2064 	 14.362 	 3.14208 	 -2.43902 	 -4.44401 	 -53.5921
22.0219 	 18.209 	 14.3629 	 3.14062 	 -2.19277 	 -4.46221 	 -53.6015
22.0266 	 18.2116 	 14.3637 	 3.13915 	 -1.94658 	 -4.4802 	 -53.6106
22.0312 	 18.2142 	 14.3645 	 3.13766 	 -1.70044 	 -4.49797 	 -53.6194
22.0358 	 18.2168 	 14.3653 	 3.13616 	 -1.45435 	 -4.51553 	 -53.628
22.0404 	 18.2193 	 14.3661 	 3.13465 	 -1.20833 	 -4.53289 	 -53.6363
22.045 	 18.2218 	 14.3669 	 3.13312 	 -0.962363 	 -4.55006 	 -53.6444
22.0497 	 18.2243 	 14.3677 	 3.13158 	 -0.716456 	 -4.56707 	 -53.6522
22.0543 	 18.2268 	 14.3685 	 3.13002 	 -0.470604 	 -4.58392 	 -53.6598
22.0589 	 18.2292 	 14.3692 	 3.12845 	 -0.224811 	 -4.60062 	 -53.6672
22.0635 	 18.2316 	 14.37 	 3.12687 	 0.0209234 	 -4.61714 	 -53.6743
22.0681 	 18.234 	 14.3708 	 3.12527 	 0.266598 	 -4.6335 	 -53.6811
22.0727 	 18.2364 	 14.3715 	 3.12365 	 0.512213 	 -4.64972 	 -53.6875
22.0773 	 18.2387 	 14.3723 	 3.12201 	 0.757769 	 -4.66582 	 -53.6937
22.0819 	 18.241 	 14.373 	 3.12037 	 1.00327 	 -4.68182 	 -53.6995
22.0865 	 18.2433 	 14.3738 	 3.1187 	 1.2487 	 -4.69776 	 -53.7049
22.0911 	 18.2455 	 14.3745 	 3.11701 	 1.49408 	 -4.71365 	 -53.71
22.0957 	 18.2478 	 14.3752 	 3.11531 	 1.73939 	 -4.72946 	 -53.7148
22.1004 	 18.25 	 14.376 	 3.11359 	 1.98464 	 -4.74515 	 -53.7193
22.105 	 18.2522 	 14.3767 	 3.11186 	 2.22983 	 -4.76073 	 -53.7234
22.1096 	 18.2543 	 14.3774 	 3.11011 	 2.47496 	 -4.77617 	 -53.7274
22.1142 	 18.2565 	 14.3781 	 3.10834 	 2.72003 	 -4.79146 	 -53.731
22.1189 	 18.2586 	 14.3788 	 3.10655 	 2.96504 	 -4.80665 	 -53.7343
22.1235 	 18.2607 	 14.3795 	 3.10476 	 3.21 	 -4.8218 	 -53.7374
22.1281 	 18.2627 	 14.3802 	 3.10295 	 3.45491 	 -4.83693 	 -53.7402
22.1328 	 18.2648 	 14.3808 	 3.10112 	 3.69977 	 -4.85202 	 -53.7427
22.1374 	 18.2668 	 14.3815 	 3.09927 	 3.94456 	 -4.86708 	 -53.7451
22.1421 	 18.2688 	 14.3822 	 3.09741 	 4.1893 	 -4.88206 	 -53.7472
22.1467 	 18.2708 	 14.3829 	 3.09553 	 4.43397 	 -4.89697 	 -53.7492
22.1514 	 18.2727 	 14.3835 	 3.09364 	 4.67859 	 -4.91176 	 -53.751
22.1561 	 18.2747 	 14.3842 	 3.09173 	 4.92316 	 -4.92644 	 -53.7527
22.1607 	 18.2766 	 14.3849 	 3.08981 	 5.16767 	 -4.94102 	 -53.7543
22.1654 	 18.2785 	 14.3856 	 3.08787 	 5.41213 	 -4.95552 	 -53.7557
22.1701 	 18.2804 	 14.3862 	 3.08591 	 5.65653 	 -4.96993 	 -53.7569
22.1748 	 18.2822 	 14.3869 	 3.08394 	 5.90086 	 -4.98424 	 -53.758
22.1795 	 18.284 	 14.3875 	 3.08195 	 6.14515 	 -4.99847 	 -53.7589
