time 	 Ue [m/s] 	 Ve [m/s] 	 We [m/s] 	 Pe [rad/s] 	 Qe [rad/s] 	 Re [rad/s]
21.6428 	 0.777745 	 0.200312 	 -0.0108276 	 0.277035 	 -0.568654 	 -0.0561224
21.65 	 0.776816 	 0.200591 	 -0.0160673 	 0.283448 	 -0.575684 	 -0.0544595
21.6571 	 0.775762 	 0.20085 	 -0.0211559 	 0.289694 	 -0.582547 	 -0.0528006
21.6641 	 0.774682 	 0.201217 	 -0.0265528 	 0.295576 	 -0.589172 	 -0.0511267
21.6709 	 0.773508 	 0.201555 	 -0.0324773 	 0.301199 	 -0.595536 	 -0.049441
21.6777 	 0.772253 	 0.201852 	 -0.0380393 	 0.306734 	 -0.601789 	 -0.0478122
21.6844 	 0.770711 	 0.201975 	 -0.0430983 	 0.312267 	 -0.608034 	 -0.0461551
21.691 	 0.769022 	 0.201938 	 -0.0477895 	 0.317722 	 -0.614048 	 -0.0445089
21.6975 	 0.767103 	 0.201712 	 -0.0526185 	 0.323009 	 -0.619768 	 -0.0428493
21.704 	 0.765096 	 0.201383 	 -0.0582249 	 0.328168 	 -0.625235 	 -0.0412096
21.7103 	 0.763168 	 0.201287 	 -0.0644424 	 0.332987 	 -0.630523 	 -0.0396372
21.7166 	 0.761253 	 0.201194 	 -0.0702155 	 0.337776 	 -0.635707 	 -0.038091
21.7228 	 0.759178 	 0.201055 	 -0.0752371 	 0.342571 	 -0.640916 	 -0.0364851
21.729 	 0.757007 	 0.200956 	 -0.0796699 	 0.347346 	 -0.646068 	 -0.034874
21.7351 	 0.754594 	 0.200791 	 -0.0843289 	 0.351958 	 -0.651075 	 -0.0332725
21.7411 	 0.752238 	 0.200497 	 -0.0896369 	 0.356422 	 -0.655673 	 -0.0316901
21.7471 	 0.74981 	 0.200196 	 -0.0958211 	 0.360544 	 -0.660073 	 -0.0301872
21.753 	 0.747062 	 0.199688 	 -0.10164 	 0.364589 	 -0.664449 	 -0.0286751
21.7588 	 0.744389 	 0.199332 	 -0.106583 	 0.368599 	 -0.668819 	 -0.0272225
21.7647 	 0.741801 	 0.199027 	 -0.111008 	 0.372647 	 -0.67314 	 -0.0257815
21.7704 	 0.73909 	 0.198636 	 -0.115407 	 0.376645 	 -0.677305 	 -0.0242966
21.7761 	 0.736042 	 0.197964 	 -0.120064 	 0.380604 	 -0.681397 	 -0.0227349
21.7818 	 0.733099 	 0.197444 	 -0.125388 	 0.384349 	 -0.685361 	 -0.0212292
21.7875 	 0.730177 	 0.196888 	 -0.130924 	 0.388053 	 -0.689152 	 -0.0197244
21.793 	 0.727361 	 0.196431 	 -0.136169 	 0.391764 	 -0.692838 	 -0.0182575
21.7986 	 0.72462 	 0.196096 	 -0.140827 	 0.39543 	 -0.69644 	 -0.016779
21.8041 	 0.722007 	 0.195909 	 -0.144915 	 0.399104 	 -0.699981 	 -0.0153647
21.8096 	 0.719404 	 0.195767 	 -0.148955 	 0.402713 	 -0.703459 	 -0.0139921
21.815 	 0.716704 	 0.195561 	 -0.153354 	 0.406228 	 -0.706862 	 -0.0126687
21.8204 	 0.713613 	 0.19505 	 -0.158094 	 0.409676 	 -0.710229 	 -0.0112736
21.8258 	 0.710331 	 0.194418 	 -0.162828 	 0.413067 	 -0.713566 	 -0.00987939
21.8311 	 0.706989 	 0.193795 	 -0.167367 	 0.416307 	 -0.716776 	 -0.00847025
21.8364 	 0.703617 	 0.193209 	 -0.17162 	 0.419432 	 -0.719921 	 -0.00707819
21.8417 	 0.700345 	 0.192726 	 -0.175704 	 0.422537 	 -0.722974 	 -0.00571283
21.8469 	 0.696955 	 0.192184 	 -0.180234 	 0.425522 	 -0.725953 	 -0.00429472
21.8521 	 0.693667 	 0.191663 	 -0.185095 	 0.428458 	 -0.72874 	 -0.00291073
21.8573 	 0.690643 	 0.191329 	 -0.190116 	 0.431338 	 -0.731352 	 -0.00158489
21.8625 	 0.687627 	 0.191093 	 -0.194706 	 0.434207 	 -0.733953 	 -0.000259515
21.8676 	 0.684395 	 0.19076 	 -0.198693 	 0.437116 	 -0.736631 	 0.00106694
21.8727 	 0.681061 	 0.190358 	 -0.202344 	 0.440055 	 -0.739276 	 0.00237521
21.8778 	 0.677608 	 0.189862 	 -0.206123 	 0.442913 	 -0.741783 	 0.00370156
21.8828 	 0.674181 	 0.1894 	 -0.210276 	 0.445596 	 -0.744099 	 0.00502104
21.8878 	 0.670903 	 0.189039 	 -0.214651 	 0.448205 	 -0.746281 	 0.00627531
21.8929 	 0.6675 	 0.188588 	 -0.21904 	 0.450804 	 -0.748487 	 0.00753861
21.8978 	 0.664025 	 0.188086 	 -0.223137 	 0.453388 	 -0.750667 	 0.00882249
21.9028 	 0.660503 	 0.187624 	 -0.226934 	 0.455901 	 -0.752811 	 0.01009
21.9078 	 0.656851 	 0.187141 	 -0.23067 	 0.458355 	 -0.754937 	 0.0113547
21.9127 	 0.653018 	 0.186547 	 -0.234548 	 0.46075 	 -0.757059 	 0.012647
21.9176 	 0.649356 	 0.18607 	 -0.238957 	 0.463029 	 -0.758972 	 0.0139245
21.9225 	 0.645693 	 0.185594 	 -0.243075 	 0.465348 	 -0.760902 	 0.0150932
21.9274 	 0.642133 	 0.185176 	 -0.247017 	 0.467663 	 -0.762736 	 0.0162374
21.9322 	 0.638532 	 0.184816 	 -0.250511 	 0.469858 	 -0.764463 	 0.017381
21.937 	 0.634913 	 0.18444 	 -0.25389 	 0.471981 	 -0.766087 	 0.0185039
21.9419 	 0.631323 	 0.184073 	 -0.257731 	 0.474007 	 -0.767617 	 0.0196194
21.9467 	 0.62792 	 0.183712 	 -0.262195 	 0.475956 	 -0.768945 	 0.0207578
21.9515 	 0.624267 	 0.183223 	 -0.266625 	 0.47783 	 -0.77032 	 0.021872
21.9562 	 0.620476 	 0.182774 	 -0.270562 	 0.479597 	 -0.7717 	 0.0229857
21.961 	 0.616638 	 0.182347 	 -0.273957 	 0.481372 	 -0.77301 	 0.0241276
21.9657 	 0.612641 	 0.181849 	 -0.276853 	 0.483185 	 -0.774312 	 0.0252395
21.9705 	 0.608727 	 0.181416 	 -0.279987 	 0.484934 	 -0.775479 	 0.0263402
21.9752 	 0.604804 	 0.181004 	 -0.283352 	 0.486534 	 -0.776565 	 0.0274204
21.9799 	 0.600988 	 0.180693 	 -0.287281 	 0.487938 	 -0.777495 	 0.0284914
21.9846 	 0.597019 	 0.180243 	 -0.291334 	 0.489381 	 -0.778455 	 0.0295453
21.9893 	 0.593032 	 0.17978 	 -0.295066 	 0.490823 	 -0.779376 	 0.0305985
21.994 	 0.589072 	 0.179321 	 -0.298461 	 0.492299 	 -0.78021 	 0.0316283
21.9987 	 0.585045 	 0.178845 	 -0.301515 	 0.493795 	 -0.781012 	 0.0326272
22.0033 	 0.581066 	 0.178424 	 -0.304581 	 0.49524 	 -0.781738 	 0.0336032
22.008 	 0.577123 	 0.178024 	 -0.308001 	 0.496589 	 -0.782349 	 0.0345808
22.0127 	 0.572683 	 0.177347 	 -0.311595 	 0.497615 	 -0.782737 	 0.035747
22.0173 	 0.568089 	 0.17663 	 -0.315008 	 0.498405 	 -0.78292 	 0.0369835
22.0219 	 0.563164 	 0.175617 	 -0.318091 	 0.499099 	 -0.782868 	 0.0383504
22.0266 	 0.558229 	 0.174588 	 -0.321108 	 0.499812 	 -0.782777 	 0.0396928
22.0312 	 0.553355 	 0.173631 	 -0.324188 	 0.500547 	 -0.78275 	 0.040964
22.0358 	 0.548592 	 0.17275 	 -0.327482 	 0.501278 	 -0.782709 	 0.0421629
22.0404 	 0.543929 	 0.172007 	 -0.331046 	 0.501878 	 -0.782652 	 0.0433185
22.045 	 0.539032 	 0.17107 	 -0.334525 	 0.502457 	 -0.78265 	 0.0445009
22.0497 	 0.534002 	 0.170032 	 -0.337727 	 0.503015 	 -0.782666 	 0.0456917
22.0543 	 0.528868 	 0.168931 	 -0.341099 	 0.50351 	 -0.782615 	 0.0469258
22.0589 	 0.523656 	 0.167689 	 -0.34462 	 0.504025 	 -0.782445 	 0.0481952
22.0635 	 0.518397 	 0.16647 	 -0.348 	 0.50434 	 -0.782022 	 0.0495708
22.0681 	 0.512763 	 0.164988 	 -0.351358 	 0.504423 	 -0.781383 	 0.051062
22.0727 	 0.507082 	 0.163553 	 -0.354533 	 0.504302 	 -0.780574 	 0.0525663
22.0773 	 0.501235 	 0.162025 	 -0.35772 	 0.504006 	 -0.779662 	 0.0540956
22.0819 	 0.495368 	 0.160511 	 -0.361312 	 0.503605 	 -0.778816 	 0.0555918
22.0865 	 0.489626 	 0.159094 	 -0.364966 	 0.503214 	 -0.777973 	 0.0570347
22.0911 	 0.483872 	 0.157603 	 -0.36854 	 0.502898 	 -0.777143 	 0.0584645
22.0957 	 0.478244 	 0.156091 	 -0.371924 	 0.502723 	 -0.776243 	 0.0598448
22.1004 	 0.472672 	 0.154614 	 -0.375304 	 0.502633 	 -0.775419 	 0.0611425
22.105 	 0.467142 	 0.153152 	 -0.378644 	 0.502609 	 -0.774568 	 0.0623949
22.1096 	 0.461502 	 0.151614 	 -0.381864 	 0.502579 	 -0.77367 	 0.0636736
22.1142 	 0.455816 	 0.150165 	 -0.384888 	 0.502366 	 -0.772744 	 0.0649146
22.1189 	 0.450158 	 0.148953 	 -0.387547 	 0.501817 	 -0.771693 	 0.0661101
22.1235 	 0.444604 	 0.147973 	 -0.390272 	 0.50115 	 -0.770651 	 0.0672195
22.1281 	 0.439221 	 0.14708 	 -0.393312 	 0.500483 	 -0.769513 	 0.0682746
22.1328 	 0.434001 	 0.14628 	 -0.396468 	 0.499816 	 -0.768293 	 0.0692975
22.1374 	 0.429097 	 0.14566 	 -0.399786 	 0.499258 	 -0.767056 	 0.0701446
22.1421 	 0.424312 	 0.145118 	 -0.402867 	 0.498775 	 -0.765828 	 0.0708706
22.1467 	 0.419499 	 0.144505 	 -0.405622 	 0.498419 	 -0.764574 	 0.0715345
22.1514 	 0.414485 	 0.143756 	 -0.408175 	 0.49805 	 -0.763335 	 0.0722193
22.1561 	 0.409389 	 0.142936 	 -0.410785 	 0.497579 	 -0.76202 	 0.0729139
22.1607 	 0.404285 	 0.142102 	 -0.413749 	 0.497057 	 -0.760683 	 0.0736113
22.1654 	 0.399281 	 0.141331 	 -0.416767 	 0.496481 	 -0.759234 	 0.0742797
22.1701 	 0.394242 	 0.14058 	 -0.419747 	 0.495864 	 -0.757753 	 0.0749323
22.1748 	 0.389072 	 0.139765 	 -0.4225 	 0.495266 	 -0.75626 	 0.0755731
22.1795 	 0.383944 	 0.138982 	 -0.424824 	 0.494678 	 -0.75468 	 0.0762188
22.1842 	 0.378951 	 0.138156 	 -0.426793 	 0.494139 	 -0.752939 	 0.0767843
22.1889 	 0.37396 	 0.137363 	 -0.428838 	 0.49343 	 -0.751052 	 0.0773361
22.1936 	 0.369026 	 0.13667 	 -0.431004 	 0.492609 	 -0.749082 	 0.077891
22.1984 	 0.363914 	 0.135894 	 -0.433525 	 0.491784 	 -0.747149 	 0.0784402
22.2031 	 0.358799 	 0.13513 	 -0.436104 	 0.490949 	 -0.745158 	 0.0789331
22.2079 	 0.353698 	 0.134347 	 -0.438598 	 0.490145 	 -0.743091 	 0.0793675
22.2126 	 0.348479 	 0.133584 	 -0.440917 	 0.48922 	 -0.74092 	 0.0798386
22.2174 	 0.343203 	 0.132813 	 -0.44301 	 0.488115 	 -0.738565 	 0.0803563
22.2222 	 0.337944 	 0.132045 	 -0.445013 	 0.486985 	 -0.73613 	 0.0808628
22.227 	 0.332753 	 0.131239 	 -0.447071 	 0.485929 	 -0.733634 	 0.0813167
22.2318 	 0.327689 	 0.130428 	 -0.44924 	 0.484936 	 -0.731059 	 0.0817114
22.2366 	 0.322615 	 0.129669 	 -0.451283 	 0.483777 	 -0.728383 	 0.082054
22.2414 	 0.317541 	 0.128969 	 -0.452903 	 0.482398 	 -0.725547 	 0.082349
22.2463 	 0.312399 	 0.128272 	 -0.454491 	 0.480988 	 -0.722672 	 0.0826614
22.2511 	 0.307201 	 0.127554 	 -0.456247 	 0.479615 	 -0.719786 	 0.0830085
22.256 	 0.302001 	 0.126816 	 -0.458187 	 0.478283 	 -0.716849 	 0.0833641
22.2609 	 0.296968 	 0.126101 	 -0.460141 	 0.477 	 -0.713758 	 0.0836755
22.2658 	 0.292073 	 0.125449 	 -0.461823 	 0.475643 	 -0.710445 	 0.0839028
22.2708 	 0.287171 	 0.124785 	 -0.463264 	 0.474221 	 -0.707003 	 0.08405
22.2757 	 0.282263 	 0.124156 	 -0.464511 	 0.472662 	 -0.703458 	 0.0841573
22.2807 	 0.277293 	 0.123499 	 -0.465693 	 0.471066 	 -0.699863 	 0.084274
22.2857 	 0.272211 	 0.122804 	 -0.467131 	 0.469449 	 -0.696266 	 0.0844454
22.2907 	 0.267044 	 0.122063 	 -0.4688 	 0.467833 	 -0.692635 	 0.0846322
22.2957 	 0.261932 	 0.12134 	 -0.470338 	 0.466169 	 -0.688823 	 0.0847539
22.3008 	 0.256831 	 0.120673 	 -0.471357 	 0.464344 	 -0.68479 	 0.084792
22.3059 	 0.251696 	 0.120115 	 -0.472034 	 0.462204 	 -0.680551 	 0.0848006
22.311 	 0.246595 	 0.119599 	 -0.472341 	 0.459887 	 -0.676084 	 0.084774
22.3161 	 0.24166 	 0.119027 	 -0.473014 	 0.457692 	 -0.671488 	 0.0847162
22.3212 	 0.236794 	 0.118352 	 -0.474032 	 0.455662 	 -0.666816 	 0.0846113
22.3264 	 0.231837 	 0.117618 	 -0.475034 	 0.453622 	 -0.662069 	 0.0844792
22.3317 	 0.226728 	 0.116919 	 -0.475813 	 0.451434 	 -0.65731 	 0.0843313
22.3369 	 0.221437 	 0.116274 	 -0.476339 	 0.449062 	 -0.652538 	 0.0842383
22.3422 	 0.216197 	 0.115656 	 -0.476633 	 0.446613 	 -0.647591 	 0.0841318
22.3475 	 0.210996 	 0.115011 	 -0.47698 	 0.444108 	 -0.64247 	 0.0840043
22.3529 	 0.206093 	 0.114369 	 -0.477458 	 0.44164 	 -0.637071 	 0.083776
22.3583 	 0.201465 	 0.11378 	 -0.477598 	 0.439133 	 -0.631284 	 0.0834054
22.3637 	 0.196843 	 0.113273 	 -0.47746 	 0.436373 	 -0.625204 	 0.0829891
22.3692 	 0.192175 	 0.112842 	 -0.477015 	 0.433432 	 -0.618969 	 0.0825351
22.3747 	 0.187269 	 0.112396 	 -0.476696 	 0.430347 	 -0.612698 	 0.0821141
22.3803 	 0.182085 	 0.111878 	 -0.476702 	 0.427093 	 -0.606392 	 0.0817918
22.3859 	 0.176884 	 0.111312 	 -0.476982 	 0.423817 	 -0.599957 	 0.0815051
22.3915 	 0.171701 	 0.110743 	 -0.477186 	 0.420504 	 -0.593394 	 0.0812256
22.3973 	 0.166663 	 0.110148 	 -0.476757 	 0.417205 	 -0.58649 	 0.0807901
22.403 	 0.161745 	 0.109645 	 -0.475764 	 0.413759 	 -0.579277 	 0.0802464
22.4089 	 0.156614 	 0.109182 	 -0.47481 	 0.410148 	 -0.572072 	 0.07976
22.4148 	 0.151564 	 0.108813 	 -0.473923 	 0.406454 	 -0.564686 	 0.0792207
22.4207 	 0.146532 	 0.10848 	 -0.473159 	 0.402646 	 -0.5571 	 0.078652
22.4267 	 0.141241 	 0.108007 	 -0.472695 	 0.398794 	 -0.549467 	 0.0781097
22.4328 	 0.135647 	 0.107414 	 -0.472289 	 0.394845 	 -0.541818 	 0.0776153
22.439 	 0.130006 	 0.106828 	 -0.471697 	 0.390798 	 -0.533968 	 0.0771009
22.4452 	 0.124172 	 0.106186 	 -0.471046 	 0.386671 	 -0.526018 	 0.0765987
22.4516 	 0.118486 	 0.105652 	 -0.470083 	 0.382431 	 -0.517788 	 0.0760188
22.458 	 0.112958 	 0.105204 	 -0.468708 	 0.378057 	 -0.509137 	 0.0752826
22.4645 	 0.107569 	 0.104647 	 -0.467056 	 0.373633 	 -0.499948 	 0.0743483
22.4711 	 0.102336 	 0.103941 	 -0.464962 	 0.369096 	 -0.490116 	 0.0732303
22.4777 	 0.0967188 	 0.103168 	 -0.463201 	 0.364283 	 -0.480269 	 0.0721213
22.4846 	 0.0908721 	 0.102419 	 -0.461796 	 0.359251 	 -0.470401 	 0.0710716
22.4915 	 0.0846519 	 0.101535 	 -0.460946 	 0.354178 	 -0.460623 	 0.0701355
22.4985 	 0.0784381 	 0.100721 	 -0.459852 	 0.348949 	 -0.450521 	 0.0691723
22.5057 	 0.0722219 	 0.100004 	 -0.458286 	 0.34352 	 -0.440035 	 0.0681651
22.513 	 0.0659741 	 0.099335 	 -0.456231 	 0.337883 	 -0.429147 	 0.0670749
22.5205 	 0.0593877 	 0.0985363 	 -0.454159 	 0.332052 	 -0.418065 	 0.0659603
22.5281 	 0.0525578 	 0.0976618 	 -0.452059 	 0.325975 	 -0.406751 	 0.064811
22.5359 	 0.0455163 	 0.0967043 	 -0.450075 	 0.319712 	 -0.395187 	 0.0636378
22.5438 	 0.0386592 	 0.0958521 	 -0.447899 	 0.31324 	 -0.383011 	 0.0623118
22.552 	 0.0317187 	 0.0949639 	 -0.445693 	 0.306534 	 -0.370332 	 0.060928
22.5604 	 0.0244899 	 0.0939494 	 -0.443443 	 0.299598 	 -0.357262 	 0.059524
22.569 	 0.0170795 	 0.092928 	 -0.440863 	 0.292337 	 -0.343683 	 0.0580564
22.5779 	 0.00949689 	 0.0920381 	 -0.437958 	 0.284493 	 -0.329488 	 0.0565257
22.587 	 0.00140338 	 0.0909251 	 -0.435042 	 0.27633 	 -0.3148 	 0.0549435
22.5965 	 -0.00719132 	 0.0895781 	 -0.432179 	 0.267893 	 -0.299583 	 0.0532902
22.6064 	 -0.016151 	 0.0879737 	 -0.429218 	 0.259205 	 -0.283623 	 0.0515487
22.6167 	 -0.0254812 	 0.086197 	 -0.426176 	 0.250101 	 -0.266821 	 0.0497329
22.6274 	 -0.0349295 	 0.0844901 	 -0.422478 	 0.240355 	 -0.248803 	 0.0477248
22.6386 	 -0.0447157 	 0.0826812 	 -0.41804 	 0.229981 	 -0.229488 	 0.0455446
22.6505 	 -0.0549638 	 0.0808692 	 -0.412764 	 0.218671 	 -0.208664 	 0.0431958
22.6632 	 -0.0650432 	 0.0792047 	 -0.407169 	 0.207111 	 -0.187696 	 0.0408566
22.6757 	 -0.0749892 	 0.0776756 	 -0.401794 	 0.195364 	 -0.166748 	 0.038596
22.6882 	 -0.0845408 	 0.0763089 	 -0.395982 	 0.183528 	 -0.145624 	 0.0362204
22.7006 	 -0.0939937 	 0.0748891 	 -0.389769 	 0.17164 	 -0.124509 	 0.0338331
22.713 	 -0.103404 	 0.0733632 	 -0.382861 	 0.159732 	 -0.103313 	 0.0314257
22.7254 	 -0.112706 	 0.0717608 	 -0.375653 	 0.147754 	 -0.0820286 	 0.0289934
22.7377 	 -0.121738 	 0.0702238 	 -0.368239 	 0.135662 	 -0.0606279 	 0.0265317
22.75 	 -0.130317 	 0.068914 	 -0.360876 	 0.123372 	 -0.0390333 	 0.0239831
22.7623 	 -0.138693 	 0.0677518 	 -0.353502 	 0.110867 	 -0.017446 	 0.0214507
22.7747 	 -0.147072 	 0.0665406 	 -0.346207 	 0.0983042 	 0.00398542 	 0.0189643
22.787 	 -0.15527 	 0.0654346 	 -0.338418 	 0.0855534 	 0.0254565 	 0.016434
22.7993 	 -0.163438 	 0.0643265 	 -0.330678 	 0.0726759 	 0.0467864 	 0.0139302
22.8116 	 -0.17141 	 0.0631815 	 -0.322709 	 0.0598032 	 0.0681274 	 0.0114339
22.824 	 -0.178903 	 0.0622026 	 -0.314196 	 0.0468933 	 0.0895879 	 0.00888506
22.8363 	 -0.185961 	 0.0613504 	 -0.305341 	 0.0339881 	 0.111088 	 0.00627961
22.8486 	 -0.192792 	 0.0605866 	 -0.296233 	 0.0209948 	 0.132524 	 0.003659
22.861 	 -0.199578 	 0.0598354 	 -0.287015 	 0.00793997 	 0.153754 	 0.00101412
22.8733 	 -0.206265 	 0.059015 	 -0.277789 	 -0.0050639 	 0.174873 	 -0.00160465
22.8857 	 -0.212664 	 0.0581898 	 -0.268568 	 -0.0180087 	 0.196002 	 -0.00416164
22.8981 	 -0.218777 	 0.0574039 	 -0.259098 	 -0.0309859 	 0.217178 	 -0.00671007
22.9104 	 -0.224594 	 0.0566765 	 -0.249208 	 -0.0440221 	 0.238413 	 -0.00927569
22.9229 	 -0.230215 	 0.055987 	 -0.239371 	 -0.0570426 	 0.259469 	 -0.0117722
22.9353 	 -0.235603 	 0.0553882 	 -0.229611 	 -0.0701256 	 0.280353 	 -0.0142482
22.9477 	 -0.24079 	 0.0548197 	 -0.219895 	 -0.0831709 	 0.301052 	 -0.016695
22.9602 	 -0.245696 	 0.0543878 	 -0.209931 	 -0.0962843 	 0.321617 	 -0.0191065
22.9727 	 -0.250506 	 0.0538389 	 -0.199986 	 -0.109216 	 0.341905 	 -0.0214968
22.9851 	 -0.255001 	 0.0532713 	 -0.189762 	 -0.121946 	 0.36203 	 -0.023889
22.9976 	 -0.25901 	 0.0528342 	 -0.179431 	 -0.134396 	 0.381672 	 -0.0262276
23.0099 	 -0.262394 	 0.0525167 	 -0.169722 	 -0.145968 	 0.399895 	 -0.0283966
23.0214 	 -0.265367 	 0.0522596 	 -0.160358 	 -0.156825 	 0.41695 	 -0.0304148
23.0322 	 -0.268052 	 0.0520813 	 -0.151227 	 -0.167129 	 0.432975 	 -0.032305
23.0426 	 -0.270455 	 0.0520045 	 -0.142209 	 -0.177005 	 0.448095 	 -0.0340918
23.0524 	 -0.272645 	 0.0519247 	 -0.133501 	 -0.186383 	 0.462366 	 -0.0358144
23.0619 	 -0.274595 	 0.0518132 	 -0.125063 	 -0.195247 	 0.475937 	 -0.0374546
23.071 	 -0.276251 	 0.0517547 	 -0.117046 	 -0.203677 	 0.488881 	 -0.0390199
23.0799 	 -0.277756 	 0.0517459 	 -0.109254 	 -0.211788 	 0.50118 	 -0.0405479
23.0884 	 -0.27913 	 0.0517715 	 -0.101635 	 -0.219595 	 0.512886 	 -0.0420434
23.0967 	 -0.280432 	 0.0518697 	 -0.0939463 	 -0.22718 	 0.523939 	 -0.0435891
23.1048 	 -0.281578 	 0.0519883 	 -0.0864113 	 -0.234495 	 0.534432 	 -0.04517
23.1127 	 -0.282644 	 0.0520396 	 -0.0791883 	 -0.241503 	 0.544569 	 -0.0466893
23.1204 	 -0.283521 	 0.052079 	 -0.0721278 	 -0.248228 	 0.554482 	 -0.0481363
23.1279 	 -0.284231 	 0.0521111 	 -0.0654262 	 -0.254682 	 0.564144 	 -0.0495121
23.1353 	 -0.284812 	 0.0522047 	 -0.0588652 	 -0.261017 	 0.573553 	 -0.0508335
23.1425 	 -0.285255 	 0.0523769 	 -0.0523384 	 -0.267271 	 0.5827 	 -0.0521152
23.1496 	 -0.285643 	 0.0525528 	 -0.045846 	 -0.27338 	 0.591562 	 -0.0533503
23.1565 	 -0.285827 	 0.0527844 	 -0.0394644 	 -0.279295 	 0.600191 	 -0.054543
23.1634 	 -0.2858 	 0.0530644 	 -0.03335 	 -0.284996 	 0.608555 	 -0.0557213
23.1701 	 -0.285668 	 0.0533314 	 -0.0274622 	 -0.29053 	 0.616685 	 -0.0568758
23.1767 	 -0.285585 	 0.0535819 	 -0.0215612 	 -0.295977 	 0.624508 	 -0.0580099
23.1832 	 -0.285548 	 0.0538328 	 -0.0153507 	 -0.301364 	 0.632028 	 -0.059136
23.1897 	 -0.285529 	 0.0541017 	 -0.00895092 	 -0.306648 	 0.639223 	 -0.0602269
23.196 	 -0.285458 	 0.0543678 	 -0.00271199 	 -0.311733 	 0.646148 	 -0.0613007
23.2022 	 -0.285163 	 0.0546468 	 0.00314466 	 -0.316577 	 0.652959 	 -0.0623395
23.2084 	 -0.284561 	 0.0550315 	 0.00868799 	 -0.321266 	 0.659645 	 -0.0634113
23.2145 	 -0.283812 	 0.0554985 	 0.0142337 	 -0.325829 	 0.6661 	 -0.0645048
23.2205 	 -0.282999 	 0.0560505 	 0.0200229 	 -0.330339 	 0.67233 	 -0.0656263
23.2265 	 -0.28221 	 0.0566309 	 0.0260718 	 -0.334834 	 0.678311 	 -0.0667544
23.2324 	 -0.281461 	 0.0571603 	 0.0320455 	 -0.339195 	 0.684084 	 -0.067854
23.2382 	 -0.280649 	 0.0576261 	 0.0376587 	 -0.34339 	 0.689789 	 -0.0688672
23.244 	 -0.279664 	 0.0580614 	 0.0428481 	 -0.347437 	 0.695524 	 -0.0698124
23.2497 	 -0.278428 	 0.0585989 	 0.0478057 	 -0.351419 	 0.701192 	 -0.0707398
23.2554 	 -0.277108 	 0.0592057 	 0.0527588 	 -0.355369 	 0.706693 	 -0.0716695
23.261 	 -0.275785 	 0.0598255 	 0.0579957 	 -0.359229 	 0.711941 	 -0.0726351
23.2666 	 -0.27442 	 0.0604204 	 0.063329 	 -0.363 	 0.717029 	 -0.0735679
23.2721 	 -0.273015 	 0.0610239 	 0.0686138 	 -0.366699 	 0.721998 	 -0.0745006
23.2775 	 -0.271489 	 0.0616357 	 0.0735584 	 -0.370267 	 0.726884 	 -0.0754278
23.283 	 -0.26991 	 0.0622662 	 0.0782079 	 -0.373741 	 0.731666 	 -0.0763338
23.2884 	 -0.268402 	 0.0628721 	 0.0828728 	 -0.377124 	 0.736221 	 -0.0772286
23.2937 	 -0.266966 	 0.0634794 	 0.0877048 	 -0.380454 	 0.740528 	 -0.0781246
23.299 	 -0.265488 	 0.064099 	 0.0927161 	 -0.383742 	 0.744745 	 -0.0790008
23.3043 	 -0.263816 	 0.0647387 	 0.0976833 	 -0.386917 	 0.748949 	 -0.0798494
23.3095 	 -0.261982 	 0.0653848 	 0.102261 	 -0.389937 	 0.75306 	 -0.0806613
23.3147 	 -0.260127 	 0.0660141 	 0.106672 	 -0.392908 	 0.757112 	 -0.0814257
23.3199 	 -0.258287 	 0.0666442 	 0.111086 	 -0.395879 	 0.76105 	 -0.0821911
23.325 	 -0.256485 	 0.0672824 	 0.115629 	 -0.39884 	 0.764845 	 -0.0829435
23.3301 	 -0.254653 	 0.067946 	 0.120369 	 -0.401744 	 0.76851 	 -0.0836931
23.3352 	 -0.252827 	 0.0686075 	 0.125133 	 -0.404538 	 0.771924 	 -0.0844803
23.3402 	 -0.251047 	 0.0692628 	 0.129879 	 -0.407234 	 0.775129 	 -0.0852774
23.3453 	 -0.249295 	 0.0699166 	 0.13462 	 -0.409849 	 0.778179 	 -0.0860825
23.3503 	 -0.247531 	 0.07059 	 0.139258 	 -0.412388 	 0.781115 	 -0.0868945
23.3552 	 -0.245645 	 0.0713008 	 0.143662 	 -0.414856 	 0.784054 	 -0.087676
23.3602 	 -0.243677 	 0.0720022 	 0.147904 	 -0.417238 	 0.786985 	 -0.0884245
23.3651 	 -0.241673 	 0.0726932 	 0.152255 	 -0.419574 	 0.789865 	 -0.0891418
23.37 	 -0.239738 	 0.0733314 	 0.156797 	 -0.42186 	 0.792621 	 -0.0898506
23.3749 	 -0.237771 	 0.0739983 	 0.161452 	 -0.424099 	 0.795243 	 -0.090555
23.3797 	 -0.235736 	 0.0746627 	 0.165838 	 -0.426226 	 0.79775 	 -0.0912502
23.3846 	 -0.233629 	 0.0753391 	 0.169956 	 -0.428255 	 0.80019 	 -0.0919304
23.3894 	 -0.231422 	 0.0760353 	 0.1739 	 -0.43021 	 0.802598 	 -0.092588
23.3942 	 -0.229133 	 0.0767867 	 0.177825 	 -0.432125 	 0.804907 	 -0.0932267
23.399 	 -0.22686 	 0.0775464 	 0.181919 	 -0.434022 	 0.8071 	 -0.0938575
23.4038 	 -0.224574 	 0.0783155 	 0.186207 	 -0.435918 	 0.809229 	 -0.0944709
23.4085 	 -0.222247 	 0.0790828 	 0.190546 	 -0.437764 	 0.811283 	 -0.0950807
