time 	 Fx 	 Fy 	 Fz 	 Mx 	 My 	 Mz 	 Fx_p 	 Fy_p 	 Fz_p 	 Fx_v 	 Fy_v 	 Fz_v
15.9743 	 -21580 	 -3180.26 	 6025.68 	 34324.8 	 37219.8 	 7738.68 	 -21580 	 -3180.26 	 231009 	 0 	 0 	 0
15.9811 	 -21340.5 	 -3099.89 	 6549.67 	 34647.7 	 38124.5 	 6534.83 	 -21340.5 	 -3099.89 	 231533 	 0 	 0 	 0
15.988 	 -20970.4 	 -3360.44 	 6660.76 	 36246.5 	 40431.7 	 5010.76 	 -20970.4 	 -3360.44 	 231644 	 0 	 0 	 0
15.9948 	 -20609.3 	 -3592.91 	 6637.22 	 37727 	 42623.5 	 3787.4 	 -20609.3 	 -3592.91 	 231620 	 0 	 0 	 0
16.0016 	 -20732.7 	 -3753.47 	 6714.64 	 36825.5 	 42459.2 	 3762.04 	 -20732.7 	 -3753.47 	 231698 	 0 	 0 	 0
16.0085 	 -20923.4 	 -3674.67 	 6854.88 	 34814.4 	 41178.5 	 4114.52 	 -20923.4 	 -3674.67 	 231838 	 0 	 0 	 0
16.0153 	 -20902.9 	 -3341.56 	 7885.37 	 33133.1 	 40326.9 	 2968.17 	 -20902.9 	 -3341.56 	 232868 	 0 	 0 	 0
16.0221 	 -21058.8 	 -3410.71 	 8592.85 	 32284.6 	 40021.2 	 1959.59 	 -21058.8 	 -3410.71 	 233576 	 0 	 0 	 0
16.0289 	 -21192.2 	 -3768.91 	 8324.12 	 32395.9 	 40950.9 	 2228.33 	 -21192.2 	 -3768.91 	 233307 	 0 	 0 	 0
16.0357 	 -20408.5 	 -3629.89 	 8215.78 	 34729.7 	 44412.8 	 430.564 	 -20408.5 	 -3629.89 	 233199 	 0 	 0 	 0
16.0425 	 -19861.4 	 -3327.6 	 7579.13 	 35482.7 	 45617.2 	 -1554.82 	 -19861.4 	 -3327.6 	 232562 	 0 	 0 	 0
16.0493 	 -19062.5 	 -2471.49 	 8699.05 	 35327.3 	 46425.2 	 -4245.96 	 -19062.5 	 -2471.49 	 233682 	 0 	 0 	 0
16.0561 	 -19039.3 	 -1928.05 	 10355.4 	 33156.2 	 45448.8 	 -4698.17 	 -19039.3 	 -1928.05 	 235338 	 0 	 0 	 0
16.063 	 -19804.2 	 -2146.52 	 11883.2 	 30465.7 	 43302 	 -4227.85 	 -19804.2 	 -2146.52 	 236866 	 0 	 0 	 0
